,X,Y,FFMC,DMC,DC,ISI,temp,RH,wind,rain,fall,spring,summer,winter,weekday,weekend,area
130,0.375,0.5714285714285714,0.3886462882096071,0.06611284181377639,0.09299870998006333,0.017937219730941704,0.42443729903536986,0.2976190476190476,0.25555555555555554,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
131,0.375,0.5714285714285714,0.8034934497816595,0.07442021460713048,0.06661193854814121,0.16591928251121074,0.3794212218649518,0.2857142857142857,0.3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
132,0.375,0.5714285714285714,0.8493449781659388,0.16926272066458978,0.1105898909346781,0.41255605381165916,0.27009646302250806,0.369047619047619,0.5000000000000001,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
133,0.375,0.5714285714285714,0.945414847161572,0.2717203184492904,0.7943004573707049,0.7847533632286994,0.4951768488745982,0.32142857142857145,0.3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
134,0.25,0.4285714285714285,0.8231441048034933,0.08065074420214606,0.07001290019936672,0.15246636771300448,0.4083601286173634,0.2738095238095238,0.25555555555555554,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
135,0.25,0.4285714285714285,0.9410480349344978,0.47421253028729665,0.6875806262460421,0.8923766816143497,0.4951768488745982,0.4404761904761905,0.6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
136,0.25,0.5714285714285714,0.9170305676855897,0.4212530287296642,0.7890231030843204,0.3632286995515695,0.48231511254019294,0.5119047619047619,0.09999999999999998,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
137,0.25,0.5714285714285714,0.884279475982533,0.42956040152301833,0.7958250263867714,0.2959641255605381,0.4308681672025724,0.6071428571428572,0.3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
138,1.0,0.9999999999999999,0.7729257641921397,0.15887850467289716,0.3582737187756538,0.1569506726457399,0.5080385852090032,0.32142857142857145,0.25555555555555554,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.36
139,0.0,0.2857142857142857,0.8864628820960698,0.4399446175147109,0.8029787733083148,0.2959641255605381,0.627009646302251,0.2738095238095238,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.43
140,0.125,0.4285714285714285,0.884279475982533,0.42956040152301833,0.7958250263867714,0.2959641255605381,0.6334405144694535,0.2857142857142857,0.15555555555555553,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.47
141,0.0,0.0,0.9847161572052401,0.3374870197300104,0.5927055236308197,0.5739910313901344,0.6784565916398715,0.19047619047619047,0.45555555555555555,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.55
142,0.875,0.5714285714285714,0.8668122270742358,0.3655244029075804,0.612055822680896,0.5426008968609864,0.6109324758842445,0.42857142857142855,0.9444444444444445,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.61
143,0.0,0.0,0.8646288209606987,0.16926272066458978,0.33821977248739304,0.3721973094170403,0.4630225080385853,0.4523809523809524,0.5555555555555556,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.71
144,0.125,0.4285714285714285,0.9847161572052401,0.3374870197300104,0.5927055236308197,0.5739910313901344,0.694533762057878,0.20238095238095238,0.5555555555555556,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.77
145,0.625,0.4285714285714285,0.9781659388646289,0.44755970924195215,0.6695203471326375,0.4484304932735426,0.8102893890675242,0.08333333333333331,0.39999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9
146,0.5,0.2857142857142857,0.8668122270742358,0.12911041883004498,0.09229506274187874,0.2600896860986547,0.3536977491961415,0.2976190476190476,0.5555555555555556,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.95
147,0.875,0.14285714285714285,0.7423580786026203,0.24575977847005884,0.7787029435909464,0.12556053811659193,0.707395498392283,0.15476190476190477,0.3555555555555555,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.96
148,0.125,0.0,0.9694323144104802,0.3665628245067497,0.7496188577459835,0.7443946188340806,0.48874598070739556,0.3333333333333333,0.7000000000000001,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.07
149,0.875,0.5714285714285714,0.945414847161572,0.2717203184492904,0.7943004573707049,0.7847533632286994,0.6913183279742765,0.11904761904761907,0.45555555555555555,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.12
150,0.625,0.4285714285714285,0.9192139737991267,0.18691588785046725,0.49888589187287447,0.3004484304932735,0.6752411575562702,0.2857142857142857,0.5555555555555556,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.19
151,1.0,0.9999999999999999,0.8668122270742358,0.22914503288335059,0.40729447636918026,0.30493273542600896,0.7266881028938907,0.16666666666666669,0.2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.36
152,0.25,0.2857142857142857,0.8668122270742358,0.16891658013153338,0.48809663422071076,0.2600896860986547,0.7202572347266882,0.3333333333333333,0.15555555555555553,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.43
153,0.5,0.2857142857142857,0.9585152838427948,0.28625822083766006,0.8026269496892224,0.6950672645739909,0.5755627009646302,0.380952380952381,0.5000000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.46
154,0.0,0.4285714285714285,0.9388646288209608,0.49498096227068183,0.8367538407411751,0.34529147982062774,0.8810289389067525,0.14285714285714285,0.25555555555555554,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.46
155,0.75,0.2857142857142857,0.9694323144104802,0.3665628245067497,0.7496188577459835,0.7443946188340806,0.4565916398713827,0.380952380952381,0.09999999999999998,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.56
156,0.125,0.2857142857142857,0.9388646288209608,0.49498096227068183,0.8367538407411751,0.34529147982062774,0.8488745980707397,0.14285714285714285,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.61
157,0.125,0.0,0.910480349344978,0.3766008999653859,0.7578280755248036,0.41255605381165916,0.5209003215434085,0.35714285714285715,0.3555555555555555,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.63
158,0.125,0.2857142857142857,0.910480349344978,0.3766008999653859,0.7578280755248036,0.41255605381165916,0.5884244372990355,0.23809523809523808,0.39999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.64
159,0.75,0.2857142857142857,0.9170305676855897,0.39979231568016615,0.7741292365427466,0.5291479820627801,0.5401929260450162,0.22619047619047622,0.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.69
160,0.75,0.2857142857142857,0.8668122270742358,0.12911041883004498,0.09229506274187874,0.2600896860986547,0.4469453376205789,0.16666666666666669,0.3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.75
161,0.625,0.2857142857142857,0.9781659388646289,0.44755970924195215,0.6695203471326375,0.4484304932735426,0.581993569131833,0.30952380952380953,0.39999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.9
162,0.625,0.14285714285714285,0.8777292576419213,0.16510903426791274,0.10847894922012433,0.3318385650224215,0.41800643086816724,0.19047619047619047,0.9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.94
163,0.875,0.5714285714285714,0.9192139737991267,0.41086881273797154,0.7816348070833822,0.3677130044843049,0.5016077170418007,0.4880952380952381,0.15555555555555553,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.95
164,0.875,0.4285714285714285,0.8580786026200875,0.3032191069574247,0.8168171689926117,0.19730941704035873,0.5016077170418007,0.6190476190476191,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.01
165,0.625,0.4285714285714285,0.7532751091703058,0.0546902042229145,0.05523630819749032,0.11659192825112108,0.09967845659163987,0.6547619047619047,0.45555555555555555,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.14
166,0.625,0.4285714285714285,0.910480349344978,0.3766008999653859,0.7578280755248036,0.41255605381165916,0.4630225080385853,0.380952380952381,0.055555555555555546,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.29
167,0.625,0.4285714285714285,0.9956331877729259,0.43163724472135684,0.6597865603377507,0.7219730941704035,0.6816720257234727,0.2142857142857143,0.45555555555555555,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.51
168,0.625,0.4285714285714285,0.8908296943231442,0.15887850467289716,0.1054298111879911,0.5426008968609864,0.39871382636655955,0.130952380952381,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.53
169,0.875,0.5714285714285714,0.9781659388646289,0.44755970924195215,0.6695203471326375,0.4484304932735426,0.594855305466238,0.35714285714285715,0.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.55
170,0.5,0.2857142857142857,0.9279475982532754,0.453097957770855,0.811187991087135,0.39461883408071746,0.6334405144694535,0.23809523809523808,0.15555555555555553,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.57
171,0.875,0.5714285714285714,0.7685589519650653,0.3046036690896504,0.7056409053594466,0.2780269058295964,0.48874598070739556,0.4166666666666667,0.39999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.69
172,0.75,0.2857142857142857,0.8951965065502185,0.48459674627898924,0.6960243931042571,0.45739910313901344,0.5755627009646302,0.2857142857142857,0.5555555555555556,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.74
173,0.375,0.2857142857142857,0.884279475982533,0.42956040152301833,0.7958250263867714,0.2959641255605381,0.49839228295819943,0.2857142857142857,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.07
174,0.0,0.2857142857142857,0.8689956331877731,0.32710280373831774,0.7227629881552716,0.3811659192825112,0.38585209003215437,0.4523809523809524,0.15555555555555553,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.5
175,0.0,0.2857142857142857,0.8689956331877731,0.32710280373831774,0.7227629881552716,0.3811659192825112,0.581993569131833,0.2857142857142857,0.5000000000000001,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.53
176,0.625,0.4285714285714285,0.6790393013100438,0.0231914157147802,0.05547085727688519,0.1031390134529148,0.11575562700964631,0.46428571428571425,0.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.61
177,0.125,0.4285714285714285,0.8689956331877731,0.3364485981308411,0.7309722059340918,0.2645739910313901,0.5466237942122187,0.3452380952380952,0.25555555555555554,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.69
178,0.125,0.4285714285714285,0.8668122270742358,0.27864312911041883,0.8535240999179079,0.2600896860986547,0.5176848874598072,0.35714285714285715,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.88
179,0.875,0.5714285714285714,0.8384279475982532,0.5015576323987538,0.7113873578046207,0.38565022421524664,0.392282958199357,0.6071428571428572,0.5555555555555556,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.23
180,0.0,0.14285714285714285,0.9170305676855897,0.4212530287296642,0.7890231030843204,0.3632286995515695,0.6977491961414792,0.20238095238095238,0.7000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.33
181,0.875,0.5714285714285714,0.7532751091703058,0.10522672204915194,0.7696728040342442,0.11659192825112108,0.5434083601286175,0.20238095238095238,0.39999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.44
182,0.5,0.2857142857142857,0.7947598253275108,0.04569055036344755,0.0473789140377624,0.1569506726457399,0.32797427652733124,0.4523809523809524,0.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.38
183,0.75,0.2857142857142857,0.9017467248908297,0.15957078573901,0.8070833821977249,0.4798206278026905,0.4694533762057879,0.35714285714285715,0.45555555555555555,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.83
184,0.875,0.5714285714285714,0.9497816593886466,0.461405330564209,0.6787850357687347,0.6591928251121075,0.5980707395498392,0.22619047619047622,0.5000000000000001,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.96
185,0.125,0.4285714285714285,0.8864628820960698,0.4399446175147109,0.8029787733083148,0.2959641255605381,0.4951768488745982,0.369047619047619,0.3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.04
186,0.875,0.5714285714285714,0.8493449781659388,0.16926272066458978,0.1105898909346781,0.41255605381165916,0.2990353697749197,0.2857142857142857,0.6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.19
187,0.0,0.4285714285714285,0.884279475982533,0.42956040152301833,0.7958250263867714,0.2959641255605381,0.604501607717042,0.32142857142857145,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.3
188,0.625,0.2857142857142857,0.8820960698689955,0.13672551055728624,0.09557874985340684,0.336322869955157,0.35691318327974286,0.32142857142857145,0.055555555555555546,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.4
189,0.75,0.2857142857142857,0.8799126637554586,0.14399446175147107,0.09909698604432979,0.22869955156950672,0.2990353697749197,0.5357142857142856,0.39999999999999997,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.24
190,0.625,0.4285714285714285,0.8908296943231442,0.15887850467289716,0.1054298111879911,0.5426008968609864,0.3054662379421222,0.2142857142857143,0.39999999999999997,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.31
191,0.125,0.4285714285714285,0.9781659388646289,0.44755970924195215,0.6695203471326375,0.4484304932735426,0.707395498392283,0.15476190476190477,0.25555555555555554,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.68
192,0.125,0.0,0.9694323144104802,0.3665628245067497,0.7496188577459835,0.7443946188340806,0.7202572347266882,0.08333333333333331,0.45555555555555555,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.71
193,0.375,0.4285714285714285,0.9279475982532754,0.453097957770855,0.811187991087135,0.39461883408071746,0.7106109324758845,0.11904761904761907,0.39999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.41
194,0.125,0.0,0.9694323144104802,0.3665628245067497,0.7496188577459835,0.7443946188340806,0.7202572347266882,0.08333333333333331,0.45555555555555555,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.01
195,0.125,0.4285714285714285,0.9497816593886466,0.461405330564209,0.6787850357687347,0.6591928251121075,0.684887459807074,0.25,0.5555555555555556,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.02
196,0.625,0.4285714285714285,0.6790393013100438,0.0231914157147802,0.05547085727688519,0.1031390134529148,0.11575562700964631,0.46428571428571425,0.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.93
197,0.375,0.4285714285714285,0.9279475982532754,0.4659051574939425,0.8191626597865603,0.39461883408071746,0.6205787781350482,0.0,0.055555555555555546,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.06
198,0.25,0.2857142857142857,0.8864628820960698,0.4399446175147109,0.8029787733083148,0.2959641255605381,0.37620578778135055,0.5238095238095237,0.6555555555555556,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.24
199,0.125,0.2857142857142857,0.2860262008733625,0.23676012461059184,0.7709628239709159,0.017937219730941704,0.6559485530546625,0.2738095238095238,0.3555555555555555,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.32
200,0.0,0.4285714285714285,0.8864628820960698,0.4399446175147109,0.8029787733083148,0.2959641255605381,0.6237942122186497,0.2142857142857143,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.53
201,0.625,0.4285714285714285,0.8668122270742358,0.12184146763586017,0.08889410109065322,0.30493273542600896,0.32797427652733124,0.46428571428571425,0.3555555555555555,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.1
202,0.75,0.2857142857142857,0.7314410480349347,0.021806853582554513,0.02838043860677847,0.07623318385650224,0.21221864951768493,0.6309523809523809,0.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,13.05
203,0.875,0.5714285714285714,0.8951965065502185,0.12287988923502942,0.7809311598451976,0.21524663677130046,0.5787781350482315,0.2619047619047619,0.25555555555555554,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13.7
204,0.5,0.5714285714285714,0.8777292576419213,0.16510903426791274,0.10847894922012433,0.3318385650224215,0.414790996784566,0.5833333333333333,0.39999999999999997,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13.99
205,0.375,0.4285714285714285,0.9279475982532754,0.4659051574939425,0.8191626597865603,0.39461883408071746,0.639871382636656,0.22619047619047622,0.15555555555555553,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14.57
206,0.125,0.0,0.9410480349344978,0.47421253028729665,0.6875806262460421,0.8923766816143497,0.6655948553054662,0.19047619047619047,0.7555555555555555,0.0,0.0,0.0,1.0,0.0,0.0,1.0,15.45
207,0.75,0.4285714285714285,0.8864628820960698,0.4399446175147109,0.8029787733083148,0.2959641255605381,0.594855305466238,0.2619047619047619,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17.2
208,0.625,0.4285714285714285,0.9170305676855897,0.39979231568016615,0.7741292365427466,0.5291479820627801,0.559485530546624,0.2142857142857143,0.6555555555555556,0.0,1.0,0.0,0.0,0.0,1.0,0.0,19.23
209,0.875,0.14285714285714285,0.945414847161572,0.2717203184492904,0.7943004573707049,0.7847533632286994,0.6752411575562702,0.130952380952381,0.5000000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,23.41
210,0.375,0.2857142857142857,0.8777292576419213,0.14295604015230182,0.7962941245455611,0.2825112107623318,0.5209003215434085,0.11904761904761907,0.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,24.23
211,0.75,0.2857142857142857,0.9410480349344978,0.47421253028729665,0.6875806262460421,0.8923766816143497,0.09324758842443731,0.9642857142857142,0.6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26.0
212,0.75,0.2857142857142857,0.9585152838427948,0.28625822083766006,0.8026269496892224,0.6950672645739909,0.5755627009646302,0.380952380952381,0.5000000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,26.13
213,0.75,0.14285714285714285,0.8122270742358078,0.1723779854620976,0.112466283569837,0.20627802690582958,0.28295819935691324,0.369047619047619,0.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,27.35
214,0.375,0.2857142857142857,0.9017467248908297,0.11561093804084456,0.0854931394394277,0.3318385650224215,0.47588424437299043,0.14285714285714285,0.5000000000000001,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.66
215,0.375,0.2857142857142857,0.9017467248908297,0.11561093804084456,0.0854931394394277,0.3318385650224215,0.47588424437299043,0.14285714285714285,0.5000000000000001,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.66
216,0.375,0.2857142857142857,0.9170305676855897,0.4212530287296642,0.7890231030843204,0.3632286995515695,0.47266881028938906,0.5357142857142856,0.09999999999999998,0.0,1.0,0.0,0.0,0.0,0.0,1.0,29.48
217,0.0,0.14285714285714285,0.8340611353711789,0.3094496365524403,0.8232672686759704,0.3004484304932735,0.32797427652733124,0.6904761904761905,0.6555555555555556,0.0,1.0,0.0,0.0,0.0,1.0,0.0,30.32
218,0.375,0.4285714285714285,0.9279475982532754,0.453097957770855,0.811187991087135,0.39461883408071746,0.5530546623794212,0.047619047619047616,0.09999999999999998,0.0,1.0,0.0,0.0,0.0,1.0,0.0,31.72
219,0.625,0.4285714285714285,0.8668122270742358,0.12911041883004498,0.09229506274187874,0.2600896860986547,0.41800643086816724,0.14285714285714285,0.3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,31.86
220,0.875,0.5714285714285714,0.8689956331877731,0.3364485981308411,0.7309722059340918,0.2645739910313901,0.45016077170418006,0.5238095238095237,0.3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,32.07
221,0.25,0.2857142857142857,0.9366812227074237,0.4804430598823121,0.8279582502638677,0.6053811659192825,0.527331189710611,0.4047619047619047,0.3555555555555555,0.0,1.0,0.0,0.0,0.0,1.0,0.0,35.88
222,0.375,0.14285714285714285,0.8122270742358078,0.1723779854620976,0.112466283569837,0.20627802690582958,0.28295819935691324,0.369047619047619,0.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,36.85
223,0.125,0.0,0.8275109170305677,0.5119418483904464,0.35416910988624367,0.28699551569506726,0.3601286173633441,0.7619047619047619,0.3555555555555555,0.0,0.0,0.0,1.0,0.0,1.0,0.0,37.02
224,0.75,0.2857142857142857,0.8668122270742358,0.27864312911041883,0.8535240999179079,0.2600896860986547,0.42443729903536986,0.49999999999999994,0.45555555555555555,0.0,1.0,0.0,0.0,0.0,1.0,0.0,37.71
225,0.375,0.2857142857142857,0.9410480349344978,0.5084804430598823,0.8451976075993902,0.34529147982062774,0.6655948553054662,0.2857142857142857,0.5000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,1.0,48.55
226,0.75,0.4285714285714285,0.9017467248908297,0.15957078573901,0.8070833821977249,0.4798206278026905,0.4469453376205789,0.3452380952380952,0.39999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,49.37
227,0.875,0.5714285714285714,0.9126637554585155,0.2748355832467982,0.5545912982291545,0.5156950672645739,0.5755627009646302,0.22619047619047622,0.45555555555555555,0.0,0.0,0.0,1.0,0.0,0.0,1.0,58.3
228,0.375,0.5714285714285714,0.9410480349344978,0.5084804430598823,0.8451976075993902,0.34529147982062774,0.8392282958199357,0.130952380952381,0.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,64.1
229,0.875,0.5714285714285714,0.9126637554585155,0.2748355832467982,0.5545912982291545,0.5156950672645739,0.4565916398713827,0.3333333333333333,0.39999999999999997,0.0,0.0,0.0,1.0,0.0,0.0,1.0,71.3
230,0.375,0.2857142857142857,0.9279475982532754,0.453097957770855,0.811187991087135,0.39461883408071746,0.7781350482315113,0.07142857142857145,0.45555555555555555,0.0,1.0,0.0,0.0,0.0,1.0,0.0,88.49
231,0.0,0.4285714285714285,0.9410480349344978,0.5084804430598823,0.8451976075993902,0.34529147982062774,0.8231511254019295,0.14285714285714285,0.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,95.18
232,0.625,0.2857142857142857,0.8864628820960698,0.4399446175147109,0.8029787733083148,0.2959641255605381,0.5305466237942122,0.3333333333333333,0.25555555555555554,0.0,1.0,0.0,0.0,0.0,1.0,0.0,103.39
233,1.0,0.2857142857142857,0.7423580786026203,0.24575977847005884,0.7787029435909464,0.12556053811659193,0.7106109324758845,0.25,0.3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,105.66
234,0.375,0.4285714285714285,0.9192139737991267,0.41086881273797154,0.7816348070833822,0.3677130044843049,0.49839228295819943,0.11904761904761907,0.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,154.88
235,0.875,0.5714285714285714,0.8951965065502185,0.48459674627898924,0.6960243931042571,0.45739910313901344,0.559485530546624,0.30952380952380953,0.6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,196.48
236,0.125,0.0,0.9192139737991267,0.41086881273797154,0.7816348070833822,0.3677130044843049,0.5144694533762058,0.369047619047619,0.15555555555555553,0.0,1.0,0.0,0.0,0.0,0.0,1.0,200.94
237,0.0,0.0,0.8864628820960698,0.4399446175147109,0.8029787733083148,0.2959641255605381,0.5337620578778135,0.2976190476190476,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,212.88
239,0.75,0.4285714285714285,0.6877729257641922,0.0020768431983385263,0.0,0.1390134529147982,0.3601286173633441,0.7142857142857142,0.15555555555555553,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
240,0.625,0.14285714285714285,0.8209606986899562,0.05122879889235029,0.04174973613228568,0.15246636771300448,0.41800643086816724,0.42857142857142855,0.25555555555555554,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
241,0.375,0.2857142857142857,0.7117903930131004,0.07234337140879196,0.09077049372581213,0.08520179372197309,0.46623794212218655,0.059523809523809534,0.3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
242,0.125,0.2857142857142857,0.9563318777292578,0.4150224991346486,0.6825378210390525,0.5605381165919282,0.42443729903536986,0.6071428571428572,0.39999999999999997,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.13
243,0.75,0.2857142857142857,0.9039301310043668,0.5977847005884388,0.8124780110238068,0.600896860986547,0.6334405144694535,0.6904761904761905,0.7999999999999999,0.7142857142857143,0.0,0.0,1.0,0.0,0.0,1.0,0.0
244,0.125,0.2857142857142857,0.9039301310043668,0.5977847005884388,0.8124780110238068,0.600896860986547,0.6495176848874598,0.46428571428571425,0.7999999999999999,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.87
245,0.25,0.2857142857142857,0.9039301310043668,0.5977847005884388,0.8124780110238068,0.600896860986547,0.7909967845659165,0.2738095238095238,0.6555555555555556,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.76
246,0.5,0.2857142857142857,0.9039301310043668,0.5977847005884388,0.8124780110238068,0.600896860986547,0.7556270096463023,0.2857142857142857,0.5555555555555556,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.09
247,0.125,0.2857142857142857,0.9126637554585155,0.30875735548632743,0.5813298932801689,0.41255605381165916,0.594855305466238,0.6547619047619047,0.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.75
248,0.875,0.5714285714285714,0.9323144104803491,0.5361716857043959,0.77260466752668,0.5874439461883407,0.852090032154341,0.15476190476190477,0.25555555555555554,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
249,0.25,0.2857142857142857,0.9323144104803491,0.5361716857043959,0.77260466752668,0.5874439461883407,0.627009646302251,0.2976190476190476,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.47
250,0.875,0.4285714285714285,0.9323144104803491,0.5361716857043959,0.77260466752668,0.5874439461883407,0.7909967845659165,0.11904761904761907,0.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.68
251,0.875,0.4285714285714285,0.9323144104803491,0.5361716857043959,0.77260466752668,0.5874439461883407,0.7009646302250805,0.25,0.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.24
252,0.625,0.4285714285714285,0.9323144104803491,0.5361716857043959,0.77260466752668,0.5874439461883407,0.639871382636656,0.2619047619047619,0.3555555555555555,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.21
253,0.75,0.2857142857142857,0.9061135371179039,0.3696780893042575,0.6539228333528792,0.34080717488789236,0.617363344051447,0.2738095238095238,0.25555555555555554,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.52
254,0.625,0.14285714285714285,0.8995633187772925,0.4697127033575631,0.7198311246628358,0.2645739910313901,0.5369774919614148,0.30952380952380953,0.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.34
255,0.125,0.4285714285714285,0.8100436681222707,0.25822083766008996,0.8055588131816582,0.20627802690582958,0.6463022508038587,0.369047619047619,0.39999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
256,0.875,0.5714285714285714,0.9563318777292578,0.39736933194877117,0.6722176615456785,0.47533632286995514,0.6977491961414792,0.30952380952380953,0.2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.02
257,0.375,0.14285714285714285,0.9563318777292578,0.39736933194877117,0.6722176615456785,0.47533632286995514,0.617363344051447,0.3452380952380952,0.25555555555555554,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.68
258,0.25,0.2857142857142857,0.9039301310043668,0.5832467982000692,0.8026269496892224,0.5964125560538115,0.5916398713826367,0.5238095238095237,0.055555555555555546,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
259,0.75,0.2857142857142857,0.9039301310043668,0.5832467982000692,0.8026269496892224,0.5964125560538115,0.6913183279742765,0.2976190476190476,0.15555555555555553,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.38
